dump_row_id,offerid,offer_name,brand_name,dump_product,dump_variant,dump_segment,dump_packsize,candidate_rank,master_itemcode,master_itemname,master_item_spec,master_category,match_score,token_set_score,wratio_score,size_status,top1_margin,label,label_source
2758,17999786,Al Kabeer Lamb/Chicken Kibbeh 400g,Al Kabeer,Lamb Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.3,62.07,85.5,exact,19.26,1,auto_high_confidence
2759,17999786,Al Kabeer Lamb/Chicken Kibbeh 400g,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.3,62.07,85.5,exact,19.26,1,auto_high_confidence
2767,18002005,AL KABEER CHICKEN/BEEF KIBBEH 400GM,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
2768,18002005,AL KABEER CHICKEN/BEEF KIBBEH 400GM,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
2850,18097225,Al Kabeer Burger Beef Burger 1200gm 24'S,Al Kabeer,Beef Burger-Frozen,Unbreaded,Frozen Burger,1200 gm,1,CBBO24,24 BEEF BURGERS,1.2 Kgs x 8 Pkts,BURGERS,88.99,61.18,85.5,exact,29.75,1,auto_high_confidence
2872,18120029,Al Kabeer Breaded Chicken Burger 8 pcs 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,99.47,90.41,85.89,exact,41.16,1,auto_high_confidence
2874,18120031,Al Kabeer Breaded Spicy Chicken Burger 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,99.72,90.67,86.13,exact,18.92,1,auto_high_confidence
2907,18147168,AL KABEER 24 BEEF BURGERS 1200G OR CHICKEN BURGER X24,Al Kabeer,Beef Burger-Frozen,Unbreaded,Frozen Burger,1200 gm,1,CBBO24,24 BEEF BURGERS,1.2 Kgs x 8 Pkts,BURGERS,89.06,61.39,85.5,exact,17.8,1,auto_high_confidence
2924,18151233,AL KABEER ZING CHICKEN FILLETS 465G,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,89.59,80.0,76.29,exact,22.76,1,auto_high_confidence
2987,18162427,Al Kabeer Chicken Fillet Breaded 330gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Marinated & Breaded,330 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,90.63,65.88,85.5,exact,32.25,1,auto_high_confidence
3005,18174286,AL KABEER BREADED CHICKEN BURGERS 840 GM,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,1,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,BURGERS,100.0,91.14,86.58,exact,29.82,1,auto_high_confidence
3023,18175381,Al Kabeer Zng Chckn Fillts 465Gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,88.38,78.95,75.0,exact,32.55,1,auto_high_confidence
3032,18192690,Al Kabeer Zing Chicken Fillets 465 gm,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,89.59,80.0,76.29,exact,22.76,1,auto_high_confidence
3218,18349676,Al Kabeer Zing Chicken Srips reg/spicy 750GM,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,750 gm,1,CKZSDA,ZING CHICKEN STRIPS SPICY 750 GRM,750 GMS X 8 PKT,STRIPS,89.73,77.5,77.85,exact,33.89,1,auto_high_confidence
3241,18383791,Al Kabeer Chicken Burger 840 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,1,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,BURGERS,98.0,88.89,84.44,exact,13.44,1,auto_high_confidence
3340,18442110,Al Kabeer Chicken / Beef Burgers 24's (1200g),Al Kabeer,Beef Burger-Frozen,Unbreaded,Frozen Burger,1200 gm,1,CBBO24,24 BEEF BURGERS,1.2 Kgs x 8 Pkts,BURGERS,88.29,59.18,85.5,exact,27.83,1,auto_high_confidence
3341,18442110,Al Kabeer Chicken / Beef Burgers 24's (1200g),Al Kabeer,Chicken Burger-Frozen,Unbreaded,Frozen Burger,1200 gm,1,CBBO24,24 BEEF BURGERS,1.2 Kgs x 8 Pkts,BURGERS,88.29,59.18,85.5,exact,29.79,1,auto_high_confidence
3474,18589486,AL KABEER ZING CHICKEN FILLETS SPICY 465 Gm ,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,89.4,80.0,76.0,exact,15.8,1,auto_high_confidence
3554,18608650,Al Kabeer Chicken Burger 400g,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,98.0,88.89,84.44,exact,12.85,1,auto_high_confidence
3733,18804295,Al Kabeer Zng Chicken Fillets 465Gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,88.38,78.95,75.0,exact,13.52,1,auto_high_confidence
3804,18893800,Alkabeer chicken burgers 840gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,1,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,BURGERS,96.95,87.8,83.41,exact,30.0,1,auto_high_confidence
3808,18893808,Al Kabeer chicken& cheese sticks kg,Al Kabeer,Chicken Cheese Stick-Frozen,No Variant,Frozen Barbeque Products,1 kg,1,CCKSB,CHICKEN STICKS BULK,1 Kgs x 5 Pkts,STICKS & FINGERS,91.97,69.7,85.5,exact,9.23,1,auto_high_confidence
3858,18938598,AL KABEER ZING CHICKEN STRIPS SPICY 320G,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,1,CKZS,ZING CHICKEN STRIPS,320 Gms x 20 Pkts,STRIPS,88.79,79.37,75.4,exact,22.13,1,auto_high_confidence
3861,18938601,AL KABEER ZING CHICKEN FILLETS SPICY 465G,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,89.4,80.0,76.0,exact,15.8,1,auto_high_confidence
3956,19064335,Alkabeer Chicken burger 840gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,1,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,BURGERS,94.09,84.85,80.61,exact,13.22,1,auto_high_confidence
3976,19083705,Al Kabeer Breaded Chicken Fillet 1000Gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Marinated & Breaded,1000 gm,1,CFBFA,BREADED FISH FILLET BULK,1 Kgs x 5 Pkts,FILLETS,88.39,59.46,85.5,exact,29.65,1,auto_high_confidence
3994,19105350,ALKABEER CHICKEN BURGER BREADED REGULAR /HOT& SPICY 400GM,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,99.95,90.91,86.36,exact,13.0,1,auto_high_confidence
4008,19115200,AL KABEER ZING CHICKEN FILLETS SPICY 465 Gm ,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,89.4,80.0,76.0,exact,15.8,1,auto_high_confidence
4095,19157520,Alkabeer Zing Chicken Fillets465g,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,89.59,80.0,76.29,exact,22.76,1,auto_high_confidence
4110,19189387,Al-Kabeer Paratha Plain,Al Kabeer,Paratha-Frozen,No Variant,Frozen Pranthas,400 gm,1,VPRWWP,Plain Paratha + Free Wheat Paratha Promo 400+400 g. x 12,400+400G X 12,PARATHA-WRAPS,89.06,61.39,85.5,exact,15.85,1,auto_high_confidence
4350,19578642,AL KABEER ZING CHICKEN FILLETS SPICY 465G,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,89.4,80.0,76.0,exact,15.8,1,auto_high_confidence
4420,19591485,Al kabeer Breaded Burgers 400gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,96.95,87.8,83.41,exact,13.04,1,auto_high_confidence
4421,19591491,Al kabeer Zing Chicken Fillets 465g,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,89.59,80.0,76.29,exact,22.76,1,auto_high_confidence
4447,19688286,Al Kabeer chicken& cheese sticks 1kg,Al Kabeer,Chicken Cheese Stick-Frozen,No Variant,Frozen Barbeque Products,1 kg,1,CCKSB,CHICKEN STICKS BULK,1 Kgs x 5 Pkts,STICKS & FINGERS,91.97,69.7,85.5,exact,9.23,1,auto_high_confidence
4470,19730603,"AL KABEER BEEF OR CHICKEN KIBBEH, 400 GRAMS",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,20.69,1,auto_high_confidence
4500,19739977,Al Kabeer Breaded Chicken Fillets (330g),Al Kabeer,Chicken Fillets-Frozen,Spicy,Marinated & Breaded,330 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,88.64,60.18,85.5,exact,12.81,1,auto_high_confidence
4548,19748245,Al Kabeer Beef/ Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
4549,19748245,Al Kabeer Beef/ Chicken Kibbeh 400gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
4577,19835819,Al Kabeer chicken& cheese sticks KG,Al Kabeer,Chicken Cheese Stick-Frozen,No Variant,Frozen Barbeque Products,1 kg,1,CCKSB,CHICKEN STICKS BULK,1 Kgs x 5 Pkts,STICKS & FINGERS,91.97,69.7,85.5,exact,9.23,1,auto_high_confidence
4585,19844257,Al Kabeer Chicken Burger 400gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,94.09,84.85,80.61,exact,9.24,1,auto_high_confidence
4596,19875989,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
4597,19875989,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
4627,19886400,Al Kabeer Breaded Chicken Burgers 400G,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,100.0,91.14,86.58,exact,17.97,1,auto_high_confidence
4645,19894937,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
4646,19894937,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
4649,19895322,Al Kabeer Beef / Chicken Kibbeh 400gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
4650,19895322,Al Kabeer Beef / Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
4687,19908684,AL KABEER CHICKEN KIBBEH 400GM,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.68,63.16,85.5,exact,20.69,1,auto_high_confidence
4777,20020283,Al Kabeer Chicken Burgers 840Gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,1,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,BURGERS,96.95,87.8,83.41,exact,30.0,1,auto_high_confidence
4894,20125547,Jumbo Chicken Nuggets,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,1 kg,1,CKJCNA,JUMBO CHICKEN NUGGETS,1 Kgs x 5 Pkts,NUGGETS,96.01,81.25,85.5,exact,9.77,1,auto_high_confidence
4899,20125552,Plain Paratha,Al Kabeer,Paratha-Frozen,No Variant,Frozen Pranthas,400 gm,1,VPRWWP,Plain Paratha + Free Wheat Paratha Promo 400+400 g. x 12,400+400G X 12,PARATHA-WRAPS,89.06,61.39,85.5,exact,15.85,1,auto_high_confidence
4905,20128915,Jumbo Chicken Nuggets,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,1 kg,1,CKJCNA,JUMBO CHICKEN NUGGETS,1 Kgs x 5 Pkts,NUGGETS,96.01,81.25,85.5,exact,9.77,1,auto_high_confidence
4915,20130275,Al Kabeer Chicken 840gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,1,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,BURGERS,94.09,84.85,80.61,exact,30.0,1,auto_high_confidence
4929,20145277,Al Kabeer Zing Chicken Strip/Fillets,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKZSCKNP,Zing Strips Non Spicy + Free Chicken Nuggets Combo Pack,(750 g.+750 g.) x 4,STRIPS,88.95,61.07,85.5,exact,9.49,1,auto_high_confidence
4996,20182960,Al Kabeer Zing Chicken Strips 320g,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,1,CKZS,ZING CHICKEN STRIPS,320 Gms x 20 Pkts,STRIPS,89.58,79.37,76.61,exact,22.92,1,auto_high_confidence
5089,20316184,"AL KABEER BEEF OR CHICKEN KIBBEH, 400 GRAMS",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,20.69,1,auto_high_confidence
5106,20322707,Al Kabeer Zing Chicken Nuggets / Strips 270Gm / 320 Gm ,Al Kabeer,Chicken Nuggets-Frozen,Spicy,Zing,270 gm,1,CKN,CHICKEN NUGGETS,270 Gms x 20 Pkts,NUGGETS,92.92,72.41,85.5,exact,38.64,1,auto_high_confidence
5227,20475836,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
5228,20475836,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
5287,20496472,Al Kabeer Breaded Chicken Burgers 840 GM,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,1,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,BURGERS,100.0,91.14,86.58,exact,29.82,1,auto_high_confidence
5312,20497768,AL KABEER BREADED CHICKEN BURGERS 840 GM ,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,1,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,BURGERS,100.0,91.14,86.58,exact,29.82,1,auto_high_confidence
5323,20498933,Al Kabeer Breaded Chicken Burgers 400 Gm ,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,100.0,91.14,86.58,exact,17.97,1,auto_high_confidence
5358,20606755,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.68,63.16,85.5,exact,20.69,1,auto_high_confidence
5460,20667955,Alkabeer Breaded Chicken Burger/Spicy 400g,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,99.72,90.67,86.13,exact,18.92,1,auto_high_confidence
5496,20779272,Al Kabeer Chicken Kibbeh 400gm ,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.68,63.16,85.5,exact,20.69,1,auto_high_confidence
5532,20833411,"Al Kabeer Beef or Chicken Kibbeh, 400 grams",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,20.69,1,auto_high_confidence
5557,20844286,Al Kabeer Zng Chicken Fillets 465gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,88.38,78.95,75.0,exact,13.52,1,auto_high_confidence
5563,20846284,Al Kabeer Zng Chicken Fillets 465gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,88.38,78.95,75.0,exact,13.52,1,auto_high_confidence
5727,21013216,Al Kabeer Chicken Burger 840 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,1,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,BURGERS,98.0,88.89,84.44,exact,13.44,1,auto_high_confidence
5766,21018175,Al Kabeer Breaded Chicken Burgers 840 Gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,1,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,BURGERS,100.0,91.14,86.58,exact,29.82,1,auto_high_confidence
5839,21178137,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,100.0,91.14,86.58,exact,17.97,1,auto_high_confidence
5851,21183728,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
5852,21183728,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
5904,21200307,Al Kabeer Breaded Chicken Burgers 400 Gm ,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,100.0,91.14,86.58,exact,17.97,1,auto_high_confidence
5974,21238290,Al Kabeer Beef Cocktail Sausages 400Gm,Al Kabeer,Sausages-Frozen,No Variant, Frozen Franks & Hotdogs,400 gm,1,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,89.27,61.97,85.5,exact,29.37,1,auto_high_confidence
6037,21376667,Al Kabeer Zing Chicken Strips 320 Gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,1,CKZS,ZING CHICKEN STRIPS,320 Gms x 20 Pkts,STRIPS,89.58,79.37,76.61,exact,22.92,1,auto_high_confidence
6046,21378323,Al Kabeer Beef Cocktail Sausages 400 gm,Al Kabeer,Sausages-Frozen,No Variant, Frozen Franks & Hotdogs,400 gm,1,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,89.27,61.97,85.5,exact,29.37,1,auto_high_confidence
6191,21552940,AL KABEER  Zing Chicken Strips Spicy 320 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,1,CKZS,ZING CHICKEN STRIPS,320 Gms x 20 Pkts,STRIPS,88.79,79.37,75.4,exact,22.13,1,auto_high_confidence
6299,21569056,Al Kabeer Beef Cocktail Sausages 400gm,Al Kabeer,Sausages-Frozen,No Variant, Frozen Franks & Hotdogs,400 gm,1,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,89.27,61.97,85.5,exact,29.37,1,auto_high_confidence
6474,21749415,Al Kabeer Beef Cocktail Sausages 400Gm,Al Kabeer,Sausages-Frozen,No Variant, Frozen Franks & Hotdogs,400 gm,1,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,89.27,61.97,85.5,exact,29.37,1,auto_high_confidence
6590,21894664,Al Kabeer- Chicken Burger 400gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,94.09,84.85,80.61,exact,9.24,1,auto_high_confidence
6614,21903278,Al Kabeer Zng Chckn Fillts 465Gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,88.38,78.95,75.0,exact,32.55,1,auto_high_confidence
6619,21903287,Al Kabeer Beef Cocktail Sausages 400Gm,Al Kabeer,Beef Franks-Frozen,No Variant, Frozen Franks & Hotdogs,400 gm,1,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,89.27,61.97,85.5,exact,29.37,1,auto_high_confidence
6785,22077544,Al Kabeer Zing Chicken Strips 320 Gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,1,CKZS,ZING CHICKEN STRIPS,320 Gms x 20 Pkts,STRIPS,89.58,79.37,76.61,exact,22.92,1,auto_high_confidence
6810,22189944,AL KABEER ZING CHICKEN FILLETS SPICY 465G,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,89.4,80.0,76.0,exact,15.8,1,auto_high_confidence
6873,22211355,Al Kabeer Breaded Chicken Burgers 400G,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,100.0,91.14,86.58,exact,17.97,1,auto_high_confidence
6876,22211617,Al Kabeer Breaded Fish Fillets ,Al Kabeer,Breaded Fish Fillet,No Variant,Breaded Seafood,1 kg,1,CFBFA,BREADED FISH FILLET BULK,1 Kgs x 5 Pkts,FILLETS,97.05,87.91,83.52,exact,10.45,1,auto_high_confidence
6887,22213077,Al Kabeer Chicken & Cheese Sticks 1Kg,Al Kabeer,Chicken Cheese Stick-Frozen,No Variant,Frozen Barbeque Products,1 kg,1,CCKSB,CHICKEN STICKS BULK,1 Kgs x 5 Pkts,STICKS & FINGERS,91.97,69.7,85.5,exact,9.23,1,auto_high_confidence
6930,22217129,Al Kabeer Chicken Kibbeh 400Gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.68,63.16,85.5,exact,20.69,1,auto_high_confidence
6989,22386474,Al Kabeer Zing Chicken Fillets 465g,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,89.59,80.0,76.29,exact,22.76,1,auto_high_confidence
